TMU ID, Legacy TMU ID, Site Name
C6E971CAD167789BE0433CC411ACCCEA,30014546,TMU Site 9755/1 on A1 southbound between A1068 and A697; GPS Ref: 418399;596771; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2024-02-03,19:44:00,5,48,43,3,0,2,87.92,15,120012604,19
2024-02-03,19:59:00,5,45,36,1,5,3,90.46,15,120012604,19
2024-02-03,20:14:00,5,45,37,3,1,4,83.82,15,120012604,19
2024-02-03,20:29:00,5,25,21,1,1,2,88.71,15,120012604,19
2024-02-03,20:44:00,5,37,37,0,0,0,87.82,15,120012604,19
2024-02-03,20:59:00,5,27,20,3,2,2,86.37,15,120012604,19
2024-02-03,21:14:00,5,21,17,4,0,0,83.00,15,120012604,19
2024-02-03,21:29:00,5,41,35,0,0,6,84.10,15,120012604,19
2024-02-03,21:44:00,5,28,26,1,0,1,88.23,15,120012604,19
2024-02-03,21:59:00,5,25,22,2,0,1,84.69,15,120012604,19
2024-02-03,22:14:00,5,25,22,2,1,0,90.74,15,120012604,19
2024-02-03,22:29:00,5,21,18,2,0,1,78.62,15,120012604,19
2024-02-03,22:44:00,5,19,15,2,0,2,92.58,15,120012604,19
2024-02-03,22:59:00,5,26,21,2,0,3,86.72,15,120012604,19
2024-02-03,23:14:00,5,19,15,2,0,2,89.11,15,120012604,19
2024-02-03,23:29:00,5,16,15,0,0,1,90.96,15,120012604,19
2024-02-03,23:44:00,5,25,22,0,0,3,81.29,15,120012604,19
2024-02-03,23:59:00,5,12,11,0,0,1,100.59,15,120012604,19
2024-02-04,00:14:00,6,17,13,3,1,0,90.00,15,120012604,19
2024-02-04,00:29:00,6,11,9,1,0,1,91.09,15,120012604,19
2024-02-04,00:44:00,6,11,9,0,0,2,66.34,15,120012604,19
2024-02-04,00:59:00,6,6,3,0,0,3,89.30,15,120012604,19
2024-02-04,01:14:00,6,8,6,0,0,2,87.94,15,120012604,19
2024-02-04,01:29:00,6,9,6,1,0,2,94.56,15,120012604,19
