LOS,DepartureTime,Iteration,LossType,EntropyWin,Alpha_a,TP,FP,FN,TN,PD,FAR,F1,AUC,Anomaly_Prob,Time_sec
C,897,15,mae,15,0.3,19,23,2,61,90.47619048,27.38095238,0.603174603,0.829648526,0.4,1.669476748
C,897,16,mae,15,0.3,21,17,0,62,100,21.51898734,0.711864407,0.987643159,0.38,1.557137489
C,897,17,mae,15,0.3,19,12,2,62,90.47619048,16.21621622,0.730769231,0.951093951,0.326315789,1.479598284
C,897,18,mae,15,0.3,18,26,3,53,85.71428571,32.91139241,0.553846154,0.759493671,0.44,1.562135458
C,897,19,mae,15,0.3,18,2,3,77,85.71428571,2.53164557,0.87804878,0.925557565,0.2,1.552777052
C,897,20,mae,15,0.3,19,18,2,61,90.47619048,22.78481013,0.655172414,0.898432791,0.37,1.78659606
C,897,21,mae,15,0.3,19,15,2,59,90.47619048,20.27027027,0.690909091,0.919240669,0.357894737,1.591056108
C,897,22,mae,15,0.3,16,56,5,98,76.19047619,36.36363636,0.344086022,0.701453309,0.411428571,2.838118315
C,897,23,mae,15,0.3,20,20,0,65,100,23.52941176,0.666666667,0.968529412,0.380952381,1.683260918
C,897,24,mae,15,0.3,21,26,0,83,100,23.85321101,0.617647059,0.96068152,0.361538462,2.151743412
C,897,25,mae,15,0.3,21,17,0,47,100,26.5625,0.711864407,0.915550595,0.447058824,1.392222643
C,897,26,mae,15,0.3,21,26,0,63,100,29.21348315,0.617647059,0.934724452,0.427272727,1.764249563
C,897,27,mae,15,0.3,20,23,1,61,95.23809524,27.38095238,0.625,0.894557823,0.40952381,1.70783782
C,897,28,mae,15,0.3,21,23,0,96,100,19.32773109,0.646153846,0.979391757,0.314285714,2.239955664
C,897,29,mae,15,0.3,20,6,1,93,95.23809524,6.060606061,0.85106383,0.961279461,0.216666667,1.912858009
C,897,30,mae,15,0.3,17,60,4,89,80.95238095,40.26845638,0.346938776,0.620485778,0.452941176,2.701173544
C,898,1,mae,15,0.3,21,12,0,62,100,16.21621622,0.777777778,0.994851995,0.347368421,1.513249636
C,898,2,mae,15,0.3,20,10,0,80,100,11.11111111,0.8,0.981666667,0.272727273,1.748863697
C,898,3,mae,15,0.3,19,18,2,86,90.47619048,17.30769231,0.655172414,0.924679487,0.296,1.971181631
C,898,4,mae,15,0.3,20,8,1,86,95.23809524,8.510638298,0.816326531,0.934650456,0.243478261,1.835571289
C,898,5,mae,15,0.3,21,27,0,72,100,27.27272727,0.608695652,0.792207792,0.4,1.909075737
C,898,6,mae,15,0.3,21,29,0,95,100,23.38709677,0.591549296,0.906490015,0.344827586,2.331279993
C,898,7,mae,15,0.3,19,0,2,194,90.47619048,0,0.95,0.952380952,0.088372093,3.401906729
C,898,8,mae,15,0.3,17,34,4,60,80.95238095,36.17021277,0.472222222,0.686170213,0.443478261,1.819689989
C,898,9,mae,15,0.3,18,0,3,204,85.71428571,0,0.923076923,0.928571429,0.08,3.559213161
C,898,10,mae,15,0.3,19,15,2,94,90.47619048,13.76146789,0.690909091,0.919178681,0.261538462,2.061798573
C,898,11,mae,15,0.3,19,11,2,93,90.47619048,10.57692308,0.745098039,0.944826007,0.24,1.967211485
C,898,12,mae,15,0.3,20,5,1,74,95.23809524,6.329113924,0.869565217,0.967148885,0.25,1.636309624
C,898,13,mae,15,0.3,20,20,1,64,95.23809524,23.80952381,0.655737705,0.892857143,0.380952381,1.664788961
C,898,14,mae,15,0.3,20,31,1,173,95.23809524,15.19607843,0.555555556,0.938258637,0.226666667,3.523498774
C,898,15,mae,15,0.3,19,24,2,60,90.47619048,28.57142857,0.59375,0.856292517,0.40952381,1.666493654
C,898,16,mae,15,0.3,21,31,0,48,100,39.24050633,0.575342466,0.842073538,0.52,1.583977461
C,898,17,mae,15,0.3,19,12,2,62,90.47619048,16.21621622,0.730769231,0.951093951,0.326315789,1.509399414
C,898,18,mae,15,0.3,21,15,0,64,100,18.98734177,0.736842105,0.921338156,0.36,1.560482502
C,898,19,mae,15,0.3,18,2,3,77,85.71428571,2.53164557,0.87804878,0.925557565,0.2,1.577980757
C,898,20,mae,15,0.3,21,16,0,63,100,20.25316456,0.724137931,0.921639542,0.37,1.586740494
C,898,21,mae,15,0.3,19,20,2,54,90.47619048,27.02702703,0.633333333,0.877091377,0.410526316,1.519164085
C,898,22,mae,15,0.3,17,60,4,94,80.95238095,38.96103896,0.346938776,0.727891156,0.44,2.735953808
C,898,23,mae,15,0.3,21,15,0,74,100,16.85393258,0.736842105,0.997324773,0.327272727,1.751053333
C,898,24,mae,15,0.3,21,20,0,89,100,18.34862385,0.677419355,0.949104412,0.315384615,2.068994284
C,898,25,mae,15,0.3,18,18,3,46,85.71428571,28.125,0.631578947,0.904761905,0.423529412,1.351615429
C,898,26,mae,15,0.3,18,33,3,56,85.71428571,37.07865169,0.5,0.852059925,0.463636364,1.741291761
C,898,27,mae,15,0.3,19,21,2,63,90.47619048,25,0.62295082,0.93877551,0.380952381,1.636266947
C,898,28,mae,15,0.3,19,18,2,101,90.47619048,15.12605042,0.655172414,0.93677471,0.264285714,2.213955879
C,898,29,mae,15,0.3,20,4,1,85,95.23809524,4.494382022,0.888888889,0.970840021,0.218181818,1.717377186
C,898,30,mae,15,0.3,19,56,2,93,90.47619048,37.58389262,0.395833333,0.87184404,0.441176471,2.682043552
C,899,1,mae,15,0.3,19,18,2,56,90.47619048,24.32432432,0.655172414,0.91988417,0.389473684,1.484547615
C,899,2,mae,15,0.3,19,22,2,67,90.47619048,24.71910112,0.612903226,0.951310861,0.372727273,1.709312439
C,899,3,mae,15,0.3,19,18,2,86,90.47619048,17.30769231,0.655172414,0.930631868,0.296,1.975914001
C,899,4,mae,15,0.3,21,8,0,86,100,8.510638298,0.84,0.996707194,0.252173913,1.808299065
C,899,5,mae,15,0.3,21,24,0,75,100,24.24242424,0.636363636,0.834535835,0.375,1.864780664
C,899,6,mae,15,0.3,21,21,0,103,100,16.93548387,0.666666667,0.955261137,0.289655172,2.300654888
C,899,7,mae,15,0.3,18,0,3,194,85.71428571,0,0.923076923,0.928571429,0.08372093,3.331295967
C,899,8,mae,15,0.3,18,23,3,131,85.71428571,14.93506494,0.580645161,0.855442177,0.234285714,2.706063986
C,899,9,mae,15,0.3,20,0,1,204,95.23809524,0,0.975609756,0.976190476,0.088888889,3.495718002
C,899,10,mae,15,0.3,18,14,3,95,85.71428571,12.8440367,0.679245283,0.881170817,0.246153846,2.020881176
C,899,11,mae,15,0.3,19,7,2,97,90.47619048,6.730769231,0.808510638,0.9375,0.208,1.937690735
C,899,12,mae,15,0.3,20,4,1,75,95.23809524,5.063291139,0.888888889,0.970162749,0.24,1.577145338
C,899,13,mae,15,0.3,19,19,2,65,90.47619048,22.61904762,0.644067797,0.89314059,0.361904762,1.658047915
C,899,14,mae,15,0.3,20,33,1,171,95.23809524,16.17647059,0.540540541,0.941993464,0.235555556,3.457997084
C,899,15,mae,15,0.3,19,26,2,58,90.47619048,30.95238095,0.575757576,0.825680272,0.428571429,1.656143427
C,899,16,mae,15,0.3,20,11,1,68,95.23809524,13.92405063,0.769230769,0.979505726,0.31,1.558285952
C,899,17,mae,15,0.3,19,12,2,62,90.47619048,16.21621622,0.730769231,0.951093951,0.326315789,1.466743946
C,899,18,mae,15,0.3,21,19,0,60,100,24.05063291,0.68852459,0.907172996,0.4,1.542224646
C,899,19,mae,15,0.3,18,2,3,77,85.71428571,2.53164557,0.87804878,0.925557565,0.2,1.551129341
C,899,20,mae,15,0.3,19,15,2,64,90.47619048,18.98734177,0.690909091,0.887582881,0.34,1.559194565
C,899,21,mae,15,0.3,19,17,2,57,90.47619048,22.97297297,0.666666667,0.922779923,0.378947368,1.461502552
C,899,22,mae,15,0.3,18,60,3,94,85.71428571,38.96103896,0.363636364,0.792671614,0.445714286,2.944317341
C,899,23,mae,15,0.3,21,26,0,63,100,29.21348315,0.617647059,0.987961477,0.427272727,1.823831797
C,899,24,mae,15,0.3,19,15,2,94,90.47619048,13.76146789,0.690909091,0.854521625,0.261538462,2.096072435
C,899,25,mae,15,0.3,19,20,2,44,90.47619048,31.25,0.633333333,0.898065476,0.458823529,1.386771917
C,899,26,mae,15,0.3,21,20,0,69,100,22.47191011,0.677419355,0.93258427,0.372727273,1.779152393
C,899,27,mae,15,0.3,21,14,0,70,100,16.66666667,0.75,0.997732426,0.333333333,1.724578619
C,899,28,mae,15,0.3,21,19,0,100,100,15.96638655,0.68852459,0.981992797,0.285714286,2.25347352
C,899,29,mae,15,0.3,20,4,1,85,95.23809524,4.494382022,0.888888889,0.970840021,0.218181818,1.790297985
C,899,30,mae,15,0.3,18,62,3,87,85.71428571,41.61073826,0.356435644,0.643016938,0.470588235,2.724835396
C,900,1,mae,15,0.3,21,16,0,58,100,21.62162162,0.724137931,0.962355212,0.389473684,1.522314787
C,900,2,mae,15,0.3,21,33,0,51,100,39.28571429,0.56,0.833333333,0.514285714,1.671263695
C,900,3,mae,15,0.3,20,3,1,96,95.23809524,3.03030303,0.909090909,0.973304473,0.191666667,1.945589781
C,900,4,mae,15,0.3,21,21,0,68,100,23.59550562,0.666666667,0.964686998,0.381818182,1.746226072
C,900,5,mae,15,0.3,21,22,0,77,100,22.22222222,0.65625,0.939393939,0.358333333,1.905852556
C,900,6,mae,15,0.3,21,14,0,105,100,11.76470588,0.75,0.988595438,0.25,2.244333982
C,900,7,mae,15,0.3,20,4,1,195,95.23809524,2.010050251,0.888888889,0.971883226,0.109090909,3.476898432
C,900,8,mae,15,0.3,18,20,3,134,85.71428571,12.98701299,0.610169492,0.861471861,0.217142857,2.762912273
C,900,9,mae,15,0.3,18,33,3,76,85.71428571,30.27522936,0.5,0.785277414,0.392307692,2.078741074
C,900,10,mae,15,0.3,20,5,1,109,95.23809524,4.385964912,0.869565217,0.969924812,0.185185185,2.139631271
C,900,11,mae,15,0.3,9,12,2,122,81.81818182,8.955223881,0.5625,0.859226594,0.144827586,2.311699629
C,900,12,mae,15,0.3,16,43,5,36,76.19047619,54.43037975,0.4,0.646172393,0.59,1.586558104
C,900,13,mae,15,0.3,21,35,0,44,100,44.30379747,0.545454545,0.925256178,0.56,1.574037075
C,900,14,mae,15,0.3,19,34,2,170,90.47619048,16.66666667,0.513513514,0.922502334,0.235555556,3.556987047
C,900,15,mae,15,0.3,18,22,3,57,85.71428571,27.84810127,0.590163934,0.80861965,0.4,1.609916925
C,900,16,mae,15,0.3,18,38,3,41,85.71428571,48.10126582,0.467532468,0.815250151,0.56,1.591501951
C,900,17,mae,15,0.3,21,18,0,51,100,26.08695652,0.7,0.90821256,0.433333333,1.477733612
C,900,18,mae,15,0.3,21,22,0,57,100,27.84810127,0.65625,0.920433996,0.43,1.577914238
C,900,19,mae,15,0.3,20,15,1,59,95.23809524,20.27027027,0.714285714,0.947876448,0.368421053,1.496410131
C,900,20,mae,15,0.3,19,21,2,58,90.47619048,26.58227848,0.62295082,0.918625678,0.4,1.57782793
C,900,21,mae,15,0.3,18,26,3,48,85.71428571,35.13513514,0.553846154,0.814028314,0.463157895,1.489737988
C,900,22,mae,15,0.3,17,57,4,97,80.95238095,37.01298701,0.357894737,0.755411255,0.422857143,2.737901688
C,900,23,mae,15,0.3,18,15,3,129,85.71428571,10.41666667,0.666666667,0.849371693,0.2,2.583486319
C,900,24,mae,15,0.3,20,35,1,59,95.23809524,37.23404255,0.526315789,0.817375887,0.47826087,1.807640314
C,900,25,mae,15,0.3,18,21,3,43,85.71428571,32.8125,0.6,0.892113095,0.458823529,1.355190992
C,900,26,mae,15,0.3,21,7,0,82,100,7.865168539,0.857142857,0.996522204,0.254545455,1.721750498
C,900,27,mae,15,0.3,20,2,1,87,95.23809524,2.247191011,0.930232558,0.97458534,0.2,1.746601105
C,900,28,mae,15,0.3,21,40,0,79,100,33.61344538,0.512195122,0.834133653,0.435714286,2.210079432
C,900,29,mae,15,0.3,19,17,2,72,90.47619048,19.1011236,0.666666667,0.907704655,0.327272727,1.719727993
C,900,30,mae,15,0.3,16,35,5,54,76.19047619,39.3258427,0.444444444,0.664526485,0.463636364,1.720226288
C,901,1,mae,15,0.3,19,5,2,69,90.47619048,6.756756757,0.844444444,0.954311454,0.252631579,1.487704039
C,901,2,mae,15,0.3,20,20,1,64,95.23809524,23.80952381,0.655737705,0.87670068,0.380952381,1.649461746
C,901,3,mae,15,0.3,21,13,0,86,100,13.13131313,0.763636364,0.955747956,0.283333333,1.876276016
C,901,4,mae,15,0.3,21,32,0,52,100,38.0952381,0.567567568,0.81122449,0.504761905,1.654394865
C,901,5,mae,15,0.3,21,20,0,74,100,21.27659574,0.677419355,0.909574468,0.356521739,1.809219122
C,901,6,mae,15,0.3,21,14,0,105,100,11.76470588,0.75,0.990996399,0.25,2.175689936
C,901,7,mae,15,0.3,19,21,2,78,90.47619048,21.21212121,0.62295082,0.892736893,0.333333333,1.861279011
C,901,8,mae,15,0.3,19,20,2,69,90.47619048,22.47191011,0.633333333,0.804173355,0.354545455,1.740807533
C,901,9,mae,15,0.3,19,20,2,74,90.47619048,21.27659574,0.633333333,0.908054711,0.339130435,1.784523249
C,901,10,mae,15,0.3,21,17,0,92,100,15.59633028,0.711864407,0.944735692,0.292307692,2.052506685
C,901,11,mae,15,0.3,21,17,0,67,100,20.23809524,0.711864407,0.902494331,0.361904762,1.64180851
C,901,12,mae,15,0.3,20,2,1,77,95.23809524,2.53164557,0.930232558,0.974382158,0.22,1.578209639
C,901,13,mae,15,0.3,21,20,0,59,100,25.3164557,0.677419355,0.882760699,0.41,1.549236536
C,901,14,mae,15,0.3,21,35,0,69,100,33.65384615,0.545454545,0.814102564,0.448,1.954898119
C,901,15,mae,15,0.3,21,19,0,215,100,8.11965812,0.68852459,0.978835979,0.156862745,3.959882259
C,901,16,mae,15,0.3,20,29,0,46,100,38.66666667,0.579710145,0.936666667,0.515789474,1.480208874
C,901,17,mae,15,0.3,18,15,2,85,90,15,0.679245283,0.911,0.275,1.88800931
C,901,18,mae,15,0.3,21,37,0,42,100,46.83544304,0.53164557,0.810427969,0.58,1.568269968
C,901,19,mae,15,0.3,16,16,2,96,88.88888889,14.28571429,0.64,0.90922619,0.246153846,2.000967264
C,901,20,mae,15,0.3,18,33,3,46,85.71428571,41.7721519,0.5,0.825798674,0.51,1.587973833
C,901,21,mae,15,0.3,20,1,1,68,95.23809524,1.449275362,0.952380952,0.97515528,0.233333333,1.380976439
C,901,22,mae,15,0.3,19,19,2,85,90.47619048,18.26923077,0.644067797,0.859661172,0.304,1.963932276
C,901,23,mae,15,0.3,17,12,3,88,85,12,0.693877551,0.8915,0.241666667,1.861077785
C,901,24,mae,15,0.3,20,3,1,76,95.23809524,3.797468354,0.909090909,0.97257384,0.23,1.571284533
C,901,25,mae,15,0.3,7,19,1,78,87.5,19.58762887,0.411764706,0.80992268,0.247619048,1.634186745
C,901,26,mae,15,0.3,16,13,5,71,76.19047619,15.47619048,0.64,0.902777778,0.276190476,1.646785736
C,901,27,mae,15,0.3,19,11,2,73,90.47619048,13.0952381,0.745098039,0.95521542,0.285714286,1.904760361
C,901,28,mae,15,0.3,21,28,0,51,100,35.44303797,0.6,0.883062086,0.49,1.663105488
C,901,29,mae,15,0.3,21,9,0,75,100,10.71428571,0.823529412,0.997165533,0.285714286,1.704059362
C,901,30,mae,15,0.3,20,6,1,83,95.23809524,6.741573034,0.85106383,0.959604066,0.236363636,1.800784826
C,902,1,mae,15,0.3,19,5,2,69,90.47619048,6.756756757,0.844444444,0.966537967,0.252631579,1.53650403
C,902,2,mae,15,0.3,20,17,1,67,95.23809524,20.23809524,0.689655172,0.928854875,0.352380952,1.683888912
C,902,3,mae,15,0.3,21,21,0,78,100,21.21212121,0.666666667,0.902837903,0.35,1.957558155
C,902,4,mae,15,0.3,21,19,0,65,100,22.61904762,0.68852459,0.91553288,0.380952381,1.691084623
C,902,5,mae,15,0.3,21,19,0,75,100,20.21276596,0.68852459,0.906028369,0.347826087,1.844283581
C,902,6,mae,15,0.3,21,6,0,113,100,5.042016807,0.875,0.993397359,0.192857143,2.252403975
C,902,7,mae,15,0.3,18,14,3,80,85.71428571,14.89361702,0.679245283,0.87006079,0.27826087,1.833546638
C,902,8,mae,15,0.3,19,48,2,101,90.47619048,32.2147651,0.431818182,0.782678172,0.394117647,2.702497244
C,902,9,mae,15,0.3,19,21,2,73,90.47619048,22.34042553,0.62295082,0.914893617,0.347826087,1.822060585
C,902,10,mae,15,0.3,21,15,0,94,100,13.76146789,0.736842105,0.94866754,0.276923077,2.096655607
C,902,11,mae,15,0.3,19,16,2,68,90.47619048,19.04761905,0.678571429,0.912414966,0.333333333,1.668467999
C,902,12,mae,15,0.3,20,4,1,75,95.23809524,5.063291139,0.888888889,0.970162749,0.24,1.587199211
C,902,13,mae,15,0.3,21,20,0,59,100,25.3164557,0.677419355,0.882760699,0.41,1.611767054
C,902,14,mae,15,0.3,19,35,2,69,90.47619048,33.65384615,0.506666667,0.835164835,0.432,2.015456438
C,902,15,mae,15,0.3,21,37,0,117,100,24.02597403,0.53164557,0.977891156,0.331428571,2.784376144
C,902,16,mae,15,0.3,21,18,0,56,100,24.32432432,0.7,0.93951094,0.410526316,1.497139931
C,902,17,mae,15,0.3,18,16,3,83,85.71428571,16.16161616,0.654545455,0.872294372,0.283333333,1.885087252
C,902,18,mae,15,0.3,21,33,0,46,100,41.7721519,0.56,0.841169379,0.54,1.62443471
C,902,19,mae,15,0.3,16,2,2,110,88.88888889,1.785714286,0.888888889,0.942460317,0.138461538,2.048093319
C,902,20,mae,15,0.3,18,33,3,46,85.71428571,41.7721519,0.5,0.825798674,0.51,1.583943367
C,902,21,mae,15,0.3,19,0,2,69,90.47619048,0,0.95,0.952380952,0.211111111,1.420067549
C,902,22,mae,15,0.3,18,20,3,84,85.71428571,19.23076923,0.610169492,0.911630037,0.304,2.013415575
C,902,23,mae,15,0.3,18,8,2,172,90,4.444444444,0.782608696,0.936111111,0.13,3.152016878
C,902,24,mae,15,0.3,20,5,1,74,95.23809524,6.329113924,0.869565217,0.967148885,0.25,1.570972919
C,902,25,mae,15,0.3,17,8,1,79,94.44444444,9.195402299,0.790697674,0.93614304,0.238095238,1.709760666
C,902,26,mae,15,0.3,20,24,1,60,95.23809524,28.57142857,0.615384615,0.837301587,0.419047619,1.667872667
C,902,27,mae,15,0.3,19,10,2,74,90.47619048,11.9047619,0.76,0.962018141,0.276190476,1.665786982
C,902,28,mae,15,0.3,21,14,0,65,100,17.72151899,0.75,0.93098252,0.35,1.558484793
C,902,29,mae,15,0.3,19,18,2,66,90.47619048,21.42857143,0.655172414,0.91638322,0.352380952,1.645308256
C,902,30,mae,15,0.3,19,22,2,67,90.47619048,24.71910112,0.612903226,0.921348315,0.372727273,1.751039982
C,903,1,mae,15,0.3,20,6,1,68,95.23809524,8.108108108,0.85106383,0.969111969,0.273684211,1.483772278
C,903,2,mae,15,0.3,19,14,2,65,90.47619048,17.72151899,0.703703704,0.876130199,0.33,1.575142622
C,903,3,mae,15,0.3,19,23,2,76,90.47619048,23.23232323,0.603174603,0.857383357,0.35,1.879777193
C,903,4,mae,15,0.3,21,39,0,45,100,46.42857143,0.518518519,0.855725624,0.571428571,1.689104795
C,903,5,mae,15,0.3,19,25,2,69,90.47619048,26.59574468,0.584615385,0.881965552,0.382608696,1.823667526
C,903,6,mae,15,0.3,21,14,0,105,100,11.76470588,0.75,0.990996399,0.25,2.178151846
C,903,7,mae,15,0.3,18,14,3,80,85.71428571,14.89361702,0.679245283,0.87006079,0.27826087,1.788200855
C,903,8,mae,15,0.3,21,39,0,110,100,26.17449664,0.518518519,0.865292426,0.352941176,2.642416477
C,903,9,mae,15,0.3,19,21,2,73,90.47619048,22.34042553,0.62295082,0.897922999,0.347826087,1.81739378
C,903,10,mae,15,0.3,19,21,2,88,90.47619048,19.26605505,0.62295082,0.915246833,0.307692308,2.032172441
C,903,11,mae,15,0.3,19,17,2,67,90.47619048,20.23809524,0.666666667,0.904478458,0.342857143,1.657959223
C,903,12,mae,15,0.3,20,4,1,75,95.23809524,5.063291139,0.888888889,0.970162749,0.24,1.60774684
C,903,13,mae,15,0.3,21,11,0,68,100,13.92405063,0.79245283,0.968655817,0.32,1.554670334
C,903,14,mae,15,0.3,20,36,1,68,95.23809524,34.61538462,0.519480519,0.832875458,0.448,1.956959724
C,903,15,mae,15,0.3,16,36,0,203,100,15.06276151,0.470588235,0.940507322,0.203921569,3.945528746
C,903,16,mae,15,0.3,21,17,0,57,100,22.97297297,0.711864407,0.914092664,0.4,1.500082016
C,903,17,mae,15,0.3,19,18,2,81,90.47619048,18.18181818,0.655172414,0.922077922,0.308333333,1.857057333
C,903,18,mae,15,0.3,18,37,3,42,85.71428571,46.83544304,0.473684211,0.769138035,0.55,1.566256762
C,903,19,mae,15,0.3,17,4,2,177,89.47368421,2.209944751,0.85,0.945042163,0.105,3.16561985
C,903,20,mae,15,0.3,18,28,3,51,85.71428571,35.44303797,0.537313433,0.729957806,0.46,1.558332682
C,903,21,mae,15,0.3,20,3,1,66,95.23809524,4.347826087,0.909090909,0.972049689,0.255555556,1.406345129
C,903,22,mae,15,0.3,21,9,0,95,100,8.653846154,0.823529412,0.991758242,0.24,1.92825532
C,903,23,mae,15,0.3,18,14,3,85,85.71428571,14.14141414,0.679245283,0.907647908,0.266666667,1.858611107
C,903,24,mae,15,0.3,19,3,2,76,90.47619048,3.797468354,0.88372093,0.960518385,0.22,1.559714317
C,903,25,mae,15,0.3,18,9,2,76,90,10.58823529,0.765957447,0.924705882,0.257142857,1.624394894
C,903,26,mae,15,0.3,21,30,0,54,100,35.71428571,0.583333333,0.850907029,0.485714286,1.622312784
C,903,27,mae,15,0.3,19,10,2,74,90.47619048,11.9047619,0.76,0.96031746,0.276190476,1.645840168
C,903,28,mae,15,0.3,21,18,0,61,100,22.78481013,0.7,0.8893912,0.39,1.567847013
C,903,29,mae,15,0.3,21,9,0,75,100,10.71428571,0.823529412,0.997165533,0.285714286,1.629449129
C,903,30,mae,15,0.3,20,2,1,87,95.23809524,2.247191011,0.930232558,0.97458534,0.2,1.691724539
C,904,1,mae,15,0.3,20,38,0,187,100,16.88888889,0.512820513,0.968777778,0.236734694,3.770637751
C,904,2,mae,15,0.3,19,26,2,58,90.47619048,30.95238095,0.575757576,0.804138322,0.428571429,1.623328447
C,904,3,mae,15,0.3,19,27,2,72,90.47619048,27.27272727,0.567164179,0.895141895,0.383333333,2.155665874
C,904,4,mae,15,0.3,21,22,0,62,100,26.19047619,0.65625,0.93452381,0.40952381,1.735193729
C,904,5,mae,15,0.3,21,20,0,74,100,21.27659574,0.677419355,0.949088146,0.356521739,1.850404978
C,904,6,mae,15,0.3,17,29,4,90,80.95238095,24.3697479,0.507462687,0.830732293,0.328571429,2.254840374
C,904,7,mae,15,0.3,20,26,1,158,95.23809524,14.13043478,0.597014925,0.962991718,0.224390244,3.30986166
C,904,8,mae,15,0.3,21,21,0,58,100,26.58227848,0.666666667,0.925557565,0.42,1.59839797
C,904,9,mae,15,0.3,19,14,2,80,90.47619048,14.89361702,0.703703704,0.892350557,0.286956522,1.877062321
C,904,10,mae,15,0.3,20,18,1,86,95.23809524,17.30769231,0.677966102,0.967490842,0.304,1.999565125
C,904,11,mae,15,0.3,19,20,2,64,90.47619048,23.80952381,0.633333333,0.861678005,0.371428571,1.683808327
C,904,12,mae,15,0.3,20,2,1,87,95.23809524,2.247191011,0.930232558,0.97458534,0.2,1.789904356
C,904,13,mae,15,0.3,14,14,7,65,66.66666667,17.72151899,0.571428571,0.778782399,0.28,1.609174013
C,904,14,mae,15,0.3,21,26,0,168,100,13.40206186,0.617647059,0.979872361,0.218604651,3.410404205
C,904,15,mae,15,0.3,20,13,0,222,100,5.531914894,0.754716981,0.962765957,0.129411765,4.006958008
C,904,16,mae,15,0.3,18,22,3,52,85.71428571,29.72972973,0.590163934,0.796010296,0.421052632,1.499478102
C,904,17,mae,15,0.3,19,2,1,218,95,0.909090909,0.926829268,0.974545455,0.0875,3.779089212
C,904,18,mae,15,0.3,21,31,0,138,100,18.34319527,0.575342466,0.975626937,0.273684211,2.983392
C,904,19,mae,15,0.3,8,37,2,68,80,35.23809524,0.290909091,0.773333333,0.391304348,1.811094284
C,904,20,mae,15,0.3,20,24,1,50,95.23809524,32.43243243,0.615384615,0.872265122,0.463157895,1.562908888
C,904,21,mae,15,0.3,21,18,0,51,100,26.08695652,0.7,0.855072464,0.433333333,1.468023062
C,904,22,mae,15,0.3,17,61,4,88,80.95238095,40.93959732,0.343434343,0.706295941,0.458823529,2.706882238
C,904,23,mae,15,0.3,21,13,0,76,100,14.60674157,0.763636364,0.9941145,0.309090909,1.747350454
C,904,24,mae,15,0.3,18,25,3,54,85.71428571,31.64556962,0.5625,0.79535865,0.43,1.660443068
C,904,25,mae,15,0.3,20,15,0,65,100,18.75,0.727272727,0.9903125,0.35,1.577649355
C,904,26,mae,15,0.3,21,22,0,62,100,26.19047619,0.65625,0.958049887,0.40952381,1.693540573
C,904,27,mae,15,0.3,21,19,0,80,100,19.19191919,0.68852459,0.994949495,0.333333333,1.876722097
C,904,28,mae,15,0.3,20,4,1,75,95.23809524,5.063291139,0.888888889,0.971066908,0.24,1.571403265
C,904,29,mae,15,0.3,18,31,2,144,90,17.71428571,0.52173913,0.88,0.251282051,3.089609385
C,904,30,mae,15,0.3,19,17,2,67,90.47619048,20.23809524,0.666666667,0.912981859,0.342857143,1.655216455
C,905,1,mae,15,0.3,21,18,0,116,100,13.43283582,0.7,0.933013504,0.251612903,2.437160015
C,905,2,mae,15,0.3,20,16,1,63,95.23809524,20.25316456,0.701754386,0.868294153,0.36,1.600687265
C,905,3,mae,15,0.3,19,26,2,73,90.47619048,26.26262626,0.575757576,0.901635402,0.375,1.905516148
C,905,4,mae,15,0.3,21,19,0,65,100,22.61904762,0.68852459,0.936791383,0.380952381,1.638878822
C,905,5,mae,15,0.3,19,26,2,68,90.47619048,27.65957447,0.575757576,0.87816616,0.391304348,1.791571379
C,905,6,mae,15,0.3,21,16,0,98,100,14.03508772,0.724137931,0.975981621,0.274074074,2.146590471
C,905,7,mae,15,0.3,20,4,1,95,95.23809524,4.04040404,0.888888889,0.971380471,0.2,1.8808465
C,905,8,mae,15,0.3,18,24,3,55,85.71428571,30.37974684,0.571428571,0.83363472,0.42,1.573549747
C,905,9,mae,15,0.3,19,14,2,80,90.47619048,14.89361702,0.703703704,0.900455927,0.286956522,1.832674265
C,905,10,mae,15,0.3,20,19,1,90,95.23809524,17.43119266,0.666666667,0.966579292,0.3,2.02030158
C,905,11,mae,15,0.3,21,17,0,67,100,20.23809524,0.711864407,0.982142857,0.361904762,1.659478903
C,905,12,mae,15,0.3,20,4,1,85,95.23809524,4.494382022,0.888888889,0.970840021,0.218181818,1.712517738
C,905,13,mae,15,0.3,21,8,0,71,100,10.12658228,0.84,0.998794454,0.29,1.566015959
C,905,14,mae,15,0.3,18,16,3,178,85.71428571,8.24742268,0.654545455,0.902552774,0.158139535,3.321903944
C,905,15,mae,15,0.3,21,9,0,220,100,3.930131004,0.823529412,0.971095862,0.12,3.906228542
C,905,16,mae,15,0.3,18,25,3,49,85.71428571,33.78378378,0.5625,0.815637066,0.452631579,1.485250235
C,905,17,mae,15,0.3,13,45,1,161,92.85714286,21.84466019,0.361111111,0.868238558,0.263636364,3.400840998
C,905,18,mae,15,0.3,19,17,2,92,90.47619048,15.59633028,0.666666667,0.925950197,0.276923077,2.04096961
C,905,19,mae,15,0.3,7,40,1,67,87.5,37.38317757,0.254545455,0.792056075,0.408695652,1.792484283
C,905,20,mae,15,0.3,20,20,0,55,100,26.66666667,0.666666667,0.789666667,0.421052632,1.465291262
C,905,21,mae,15,0.3,21,21,0,48,100,30.43478261,0.666666667,0.927191166,0.466666667,1.404604197
